customer_id,name,gender,age,country,signup_date,customer_tier,months_since_signup,churned,CLV,next_purchase_prob,total_spent,weekly_visits,session_time_minutes,page_views,app_opens,num_promotions_responded,high_spender,high_engagement
9506,Diana Sloan,M,44,EU,2022-05-24,Bronze,19,False,97.2641379468071,0.3862330306541421,100.53,10,9.64,30.0,9,1,False,False
9507,Tracy Sanders,F,31,USA,2020-06-11,Bronze,43,True,73.79552457585736,0.3665837558282263,880.61,5,5.68,15.0,3,1,False,False
9508,Shannon Taylor,F,44,EU,2022-07-27,Gold,17,False,193.5286879309633,0.216713901831773,883.88,12,14.31,36.0,11,1,False,False
9509,Colleen Murray,F,29,USA,2020-07-22,Silver,41,True,174.80243708281708,0.3548686624267719,816.39,3,16.6,6.0,3,0,False,False
9510,Brian Maldonado,F,26,USA,2021-12-27,Silver,24,False,127.35478641017296,0.7741840433622602,742.09,10,2.45,20.0,8,1,False,False
9511,Alexa Johnson,F,37,EU,2023-11-12,Bronze,1,False,105.12453138266828,0.2334478944113326,303.57,3,17.67,9.0,3,1,False,False
9512,Thomas Hill Jr.,M,32,EU,2021-11-07,Bronze,26,True,122.37785109170215,0.4948094244669778,403.83000000000004,5,15.99,15.0,5,0,False,False
9513,David Robinson,Other,20,USA,2019-12-25,Silver,48,False,168.90315706454882,0.522890802106157,364.56,9,5.1,27.0,6,0,False,False
9514,Andre Goodwin,F,51,EU,2021-09-20,Silver,27,True,113.69978496503106,0.4625350215484327,325.55,5,8.24,15.0,4,1,False,False
9515,Joseph Henry,F,26,EU,2021-11-21,Silver,25,True,159.6403156119327,0.6311541754269049,424.94,11,22.27,44.0,13,1,False,False
9516,Michael Steele,F,42,USA,2023-11-09,Bronze,1,False,129.29824870520997,0.4587422943225629,459.18,4,15.41,16.0,4,0,False,False
9517,Lisa Curtis,F,41,EU,2021-09-03,Platinum,28,True,329.8352257897973,0.643022474162306,1214.35,10,34.65,20.0,7,0,False,False
9518,George Oconnor,M,20,Asia,2019-04-17,Bronze,57,True,123.60438569247948,0.5823683697237274,262.39,4,8.75,16.0,4,0,False,False
9519,Katherine Thomas,M,22,EU,2021-08-24,Bronze,28,True,119.60279411839625,0.2970078590691316,123.97,5,10.86,10.0,4,1,False,False
9520,Erika Weaver,F,29,USA,2021-04-09,Gold,33,True,154.4684307616302,0.6742326769795783,1617.38,13,13.52,26.0,14,0,False,False
9521,Melissa Pierce,F,24,USA,2021-06-11,Silver,31,False,203.4068248542012,0.452933181777412,463.55,9,17.45,36.0,11,0,False,False
9522,Donald Stewart,F,50,EU,2021-06-14,Bronze,31,False,125.07549353655392,0.2313323912416973,327.25,3,16.75,12.0,2,0,False,False
9523,Christine Hammond,M,30,Other,2023-01-26,Silver,11,False,141.50852365338244,0.5706944095447891,880.02,10,21.88,30.0,9,1,False,False
9524,Tina Harrington,M,41,EU,2023-09-27,Bronze,3,False,125.91689684197632,0.4569430578915405,268.42,1,7.91,3.0,1,0,False,False
9525,Tamara Stone,F,38,USA,2019-11-28,Bronze,49,False,97.44433475378824,0.7443013056963077,273.62,3,10.4,6.0,2,1,False,False
9526,Paul Patterson,F,35,EU,2019-11-10,Silver,50,True,147.32035570778336,0.6643404992152525,671.1800000000001,11,25.12,22.0,11,1,False,False
9527,Susan Kelley,F,33,Asia,2019-11-04,Bronze,50,True,82.12306585512171,0.364659926981123,226.20000000000002,5,15.8,15.0,6,1,False,False
9528,James Hart DDS,M,45,USA,2021-08-16,Bronze,28,True,79.30429435992738,0.642348025459769,303.45,4,21.98,12.0,4,0,False,False
9529,David Smith,F,24,Other,2022-03-16,Bronze,21,False,102.98557435261988,0.3955955963694111,313.93,5,17.65,10.0,6,1,False,False
9530,David Scott,F,50,Other,2021-06-12,Bronze,31,True,94.93439902820391,0.2514398909333447,582.07,4,16.08,16.0,4,1,False,False
9531,Eric Fisher,F,20,USA,2022-10-06,Bronze,15,False,70.25638490533743,0.4078130689171656,276.33,5,25.99,20.0,5,1,False,False
9532,Kelly Rojas,M,40,Other,2019-11-07,Gold,50,False,214.006219885455,0.3006336171277213,963.06,9,7.02,18.0,8,1,False,False
9533,Deborah Long,M,18,USA,2021-12-23,Silver,24,False,165.3156648735632,0.4979522469901534,353.13,7,23.39,28.0,5,0,False,False
9534,Brandon Johnson II,F,29,Asia,2019-03-08,Bronze,58,False,105.98052863356412,0.7895808301672076,289.06,2,17.04,6.0,2,1,False,False
9535,Gregory Jackson,M,33,EU,2023-09-06,Silver,3,False,158.7082263920161,0.5118061507212988,1805.04,5,25.35,20.0,3,0,False,False
9536,James Martinez,F,28,EU,2019-01-07,Gold,60,False,216.312297865162,0.5692111224037026,777.43,13,17.93,52.0,15,1,False,False
9537,Eric Hunt,M,31,EU,2021-11-09,Silver,26,True,154.99582161679402,0.3495269907302214,305.92,7,9.71,28.0,8,0,False,False
9538,Ricardo King,F,19,Asia,2023-07-16,Bronze,5,False,106.98359362136866,0.4189482495042243,1156.6100000000001,5,23.48,20.0,3,0,False,False
9539,Jeffrey Stephens,M,23,USA,2023-02-22,Bronze,10,False,110.11300667000756,0.5817888096282714,376.75,3,12.09,6.0,3,0,False,False
9540,Michelle Warner,M,37,EU,2022-07-13,Gold,17,False,176.58419761194574,0.4897127530366894,788.47,15,17.05,60.0,18,0,False,False
9541,Angel Ryan,F,33,USA,2020-06-15,Bronze,43,True,74.6788192259657,0.3918888215633354,355.91999999999996,4,14.57,8.0,4,0,False,False
9542,Eric Lowery,F,26,USA,2023-11-18,Bronze,1,False,106.38504191751764,0.6504203263137669,442.18,7,12.94,21.0,7,0,False,False
9543,Sherry Jones,M,46,USA,2020-03-04,Silver,46,True,154.54330673190353,0.5210717599103846,544.77,5,14.3,20.0,4,0,False,False
9544,Carol Goodman,M,20,EU,2019-10-05,Bronze,51,True,109.06059755146268,0.8082591228870308,325.59000000000003,4,13.47,16.0,3,1,False,False
9545,Gary Morgan,Other,29,USA,2019-11-08,Platinum,50,True,368.29473798798097,0.5988962035546919,1270.59,27,22.62,54.0,31,0,False,True
9546,Jamie Bell,M,27,USA,2023-11-04,Gold,1,False,198.6189773065262,0.3298026515662701,673.86,14,17.83,56.0,16,0,False,False
9547,Patrick Mason,F,39,USA,2022-12-17,Silver,12,False,146.00726618768869,0.5173483161937606,200.07,7,10.42,21.0,7,1,False,False
9548,Jonathon Scott,M,33,USA,2019-01-17,Gold,60,True,218.73313813700372,0.3194060232485562,1491.82,13,22.04,39.0,12,0,False,False
9549,Peggy Singleton,F,31,EU,2020-08-02,Bronze,41,True,79.5901402053796,0.8007465893606526,454.78000000000003,3,13.38,12.0,3,0,False,False
9550,Jesse Hinton,F,18,Other,2023-11-24,Silver,1,False,151.25555511272256,0.3516670591218875,416.64,14,8.59,56.0,12,1,False,False
9551,Christina Wiley,F,41,USA,2023-06-16,Silver,6,False,146.9319963745818,0.6671235875127491,517.13,12,18.88,48.0,14,0,False,False
9552,Lynn Edwards,M,30,Other,2022-06-19,Bronze,18,False,117.53022225215956,0.6431428040959584,695.13,6,16.17,24.0,5,0,False,False
9553,Sarah Gomez MD,F,34,Asia,2023-11-22,Gold,1,False,181.6586830209964,0.3976228547079217,847.96,18,16.22,72.0,14,1,False,False
9554,Adam Riddle,M,25,EU,2021-11-07,Gold,26,True,203.6362558898264,0.549260861129059,561.12,10,20.59,30.0,11,1,False,False
9555,Anna Moses,F,23,EU,2020-09-11,Platinum,40,False,290.6640035580289,0.5383733868394811,994.4399999999999,20,30.12,60.0,15,0,False,False
9556,Brenda Crawford,F,47,Asia,2021-08-01,Silver,29,True,75.37730294309458,0.6249088331910982,349.11,4,11.31,12.0,4,1,False,False
9557,Daniel Mills,F,18,USA,2021-12-21,Bronze,24,False,89.43968416969643,0.5265471076710095,485.86,6,13.76,24.0,6,0,False,False
9558,Kaitlyn Adams,M,22,EU,2020-06-18,Bronze,43,True,99.83094214558623,0.3997878470289899,243.95,5,14.13,15.0,4,1,False,False
9559,Brett Vincent,F,47,EU,2023-07-07,Bronze,5,False,82.17079286276959,0.5841162108170609,356.38,9,17.06,36.0,10,0,False,False
9560,Jill Brennan,M,39,EU,2023-12-28,Bronze,0,False,97.55460796347928,0.5846270339280308,390.51,4,12.77,12.0,3,0,False,False
9561,Robert Hall,M,29,Asia,2021-02-28,Bronze,34,True,126.77744080327112,0.3603345203704658,527.01,6,14.21,18.0,6,1,False,False
9562,Richard Brown,M,45,USA,2020-11-13,Silver,38,True,178.89760799985316,0.1541921790573641,352.35,5,21.13,15.0,4,0,False,False
9563,Sara Mccoy,M,37,EU,2019-11-03,Silver,50,False,94.01953424363866,0.5887329057938592,450.58,9,17.81,36.0,10,1,False,False
9564,Richard Lee,M,35,EU,2020-12-09,Bronze,37,True,115.191815438226,0.5560013599667003,352.31,10,12.31,30.0,8,1,False,False
9565,Mike Berry,M,35,USA,2021-02-17,Silver,34,False,166.85249905593815,0.5647702980565446,312.09,7,13.04,28.0,8,0,False,False
9566,Thomas Ward,F,37,USA,2020-12-02,Bronze,37,True,98.13473133192028,0.6978520700667166,389.57,6,14.43,24.0,4,0,False,False
9567,Andrea Jenkins,M,38,EU,2020-01-15,Silver,48,True,79.65694546316912,0.6314144786033906,434.59000000000003,10,11.66,30.0,11,0,False,False
9568,Debbie Snow,F,54,Asia,2019-07-09,Platinum,54,True,346.9610685532697,0.6940049109014748,174.45,24,13.16,72.0,18,1,False,True
9569,Alicia Hill,M,31,EU,2022-02-07,Silver,23,False,137.12286597313846,0.6174565586702754,529.95,6,14.49,18.0,7,1,False,False
9570,Darlene Nelson,F,31,Asia,2022-01-19,Bronze,23,False,104.21684081606593,0.521592631338354,221.86,4,21.7,8.0,3,1,False,False
9571,Tonya Hess,M,20,EU,2019-12-11,Bronze,49,False,80.64303114186835,0.3155614686401155,487.8,6,19.5,24.0,5,0,False,False
9572,Michael Thompson,F,32,USA,2020-11-24,Silver,37,True,127.73228017037984,0.7311789756308451,478.35,3,18.65,9.0,2,0,False,False
9573,Mr. Micheal Ray,F,51,USA,2021-10-21,Silver,26,True,178.0867437867355,0.4685640935588003,453.26,5,19.89,20.0,6,0,False,False
9574,Becky Shepherd,M,42,USA,2019-03-18,Platinum,58,True,397.3609269768572,0.40911707555053,1073.87,25,23.3,50.0,21,0,False,True
9575,Heather Mitchell,F,27,USA,2022-10-26,Bronze,14,False,91.45972858378305,0.5955591011465542,615.76,1,17.84,4.0,1,0,False,False
9576,Jessica Murphy,M,33,USA,2022-07-17,Bronze,17,False,130.25714050394538,0.2246519286384014,216.33,7,11.75,14.0,5,1,False,False
9577,Bradley Harmon,F,20,Asia,2019-06-22,Bronze,55,True,91.42219493972968,0.3891476665688582,311.17,3,12.53,9.0,2,1,False,False
9578,Sarah Wolfe,M,23,Asia,2020-11-04,Silver,38,True,136.77288944689593,0.4056139910830465,859.26,13,16.26,52.0,10,0,False,False
9579,Jeffrey Wells,M,34,USA,2023-11-02,Silver,2,False,107.4654635820668,0.4013301372757203,218.4,11,17.91,44.0,11,1,False,False
9580,Adam Smith,M,28,USA,2021-09-17,Bronze,27,True,109.94643976254024,0.7902815954657243,380.65999999999997,4,18.23,12.0,5,1,False,False
9581,Timothy Small,F,22,USA,2023-10-23,Bronze,2,False,96.09195483183036,0.4876505070131658,289.42,2,24.62,8.0,2,0,False,False
9582,Michelle Jones,F,37,EU,2021-11-20,Silver,25,True,145.82929657088994,0.4041671934775839,536.0,7,14.52,14.0,8,0,False,False
9583,Christine Torres DDS,F,32,USA,2023-03-01,Platinum,10,False,277.22345585771006,0.4927518009022691,996.29,28,19.81,56.0,24,0,False,True
9584,Melissa Flores,F,18,USA,2023-11-13,Bronze,1,False,80.16544112657384,0.6280556484307247,341.28000000000003,5,13.65,20.0,5,1,False,False
9585,Erik Wilson,M,18,Other,2021-03-10,Bronze,34,True,112.5130790574894,0.2140647696354188,371.07,2,10.76,4.0,1,1,False,False
9586,Daniel Perez,F,27,Asia,2021-11-17,Bronze,25,True,98.77304735748083,0.517162738119774,351.3,2,14.19,8.0,1,1,False,False
9587,Donald Oconnor,F,18,USA,2022-04-23,Bronze,20,False,116.16014240801402,0.4320571614133446,308.0,3,22.92,9.0,3,0,False,False
9588,Michelle Mcdaniel,F,18,EU,2020-09-21,Silver,39,True,121.67542580263886,0.5404339636594895,394.07,9,9.61,27.0,9,1,False,False
9589,Amber Davis,F,44,USA,2020-03-17,Bronze,46,True,104.7813479397677,0.3281232704806615,358.47999999999996,6,12.81,24.0,6,0,False,False
9590,Justin Bautista,F,32,Asia,2022-11-11,Silver,13,False,214.11182624038133,0.4730300150677214,591.33,10,2.64,20.0,12,0,False,False
9591,Michael Campbell,F,30,EU,2023-07-09,Gold,5,False,171.55063490430427,0.4795097337582752,1000.5,10,30.79,20.0,11,1,False,False
9592,Joan Crane,M,31,USA,2021-06-03,Bronze,31,True,90.30847634231247,0.3094147966151678,437.24,5,9.25,20.0,6,0,False,False
9593,Cynthia Gates,M,21,Asia,2019-12-10,Gold,49,True,180.1458793331441,0.7796500173605114,877.11,9,30.78,36.0,7,0,False,False
9594,Paula Case,M,37,USA,2023-09-17,Gold,3,False,158.29759303021223,0.5622347050380784,1386.26,13,18.99,39.0,13,1,False,False
9595,Douglas Hale,M,31,USA,2020-11-16,Bronze,38,False,133.1529791430965,0.6381903805330715,416.61,5,19.2,10.0,4,0,False,False
9596,Carrie Thornton,M,25,USA,2021-11-16,Bronze,25,True,53.92804305194569,0.4469004881975484,554.84,6,14.28,18.0,6,0,False,False
9597,Stacy Sanchez,Other,26,EU,2022-07-15,Gold,17,False,151.0934500515379,0.5322090133043217,763.75,9,25.67,18.0,10,0,False,False
9598,Patricia Cobb,M,20,USA,2023-03-13,Silver,9,False,164.04146934232554,0.3197297694715495,475.98,3,15.62,9.0,2,1,False,False
9599,Stephanie Harris,F,28,USA,2019-11-02,Bronze,50,True,85.39472120080994,0.4039818323173907,415.56,7,29.41,21.0,8,1,False,False
9600,Christopher Nichols,F,30,USA,2023-11-26,Bronze,1,False,99.39033132678286,0.3651709906970657,493.85,7,20.39,28.0,7,0,False,False
9601,Ian Sullivan,M,28,USA,2022-04-06,Silver,21,False,149.1363029978215,0.5444779110912527,322.6,6,13.45,18.0,5,0,False,False
9602,Wyatt Martinez II,M,33,Asia,2019-05-03,Bronze,56,True,109.9412197944877,0.7560451324431385,402.89,3,11.36,6.0,3,1,False,False
9603,Jennifer Nguyen,F,32,USA,2023-11-26,Silver,1,False,152.45637414579983,0.6355181073621381,346.5,8,19.52,32.0,6,1,False,False
9604,Jesus Dawson,F,35,USA,2022-12-24,Silver,12,False,138.3387700340234,0.771761650204212,585.01,4,8.61,16.0,4,1,False,False
9605,Bradley Holmes,Other,42,EU,2023-11-01,Gold,2,False,205.17712886950463,0.6190679186837895,1091.32,7,29.97,14.0,5,1,False,False
9606,Nicholas Rollins,M,38,Asia,2021-11-17,Silver,25,True,144.64552064955757,0.5630324925872712,724.96,8,19.52,24.0,9,1,False,False
9607,Sharon Choi,F,42,Asia,2023-12-24,Silver,0,False,200.83478622938023,0.3616334684519092,968.65,12,15.67,48.0,13,1,False,False
9608,Megan Boyd,M,24,EU,2022-06-27,Silver,18,False,132.7310355478655,0.5484972088823238,679.55,4,15.82,16.0,3,1,False,False
9609,Angel Griffith,F,27,USA,2020-01-01,Bronze,48,True,111.10743005351095,0.4288770578239734,235.49,1,17.03,4.0,1,0,False,False
9610,Nicholas Martinez,F,39,Asia,2022-07-11,Silver,17,False,177.40753528264702,0.6248084660431427,1307.3700000000001,7,12.13,14.0,8,1,False,False
9611,Barbara Turner MD,M,39,EU,2023-12-04,Silver,0,False,110.3559835025697,0.2961236396824864,726.51,5,21.13,15.0,4,0,False,False
9612,Micheal Miller,M,26,USA,2021-12-11,Gold,25,False,155.48674519251995,0.4837823336395737,744.41,12,20.97,36.0,9,0,False,False
9613,Kevin Wagner,M,39,Other,2020-06-13,Silver,43,True,207.9225582403986,0.5026173260863397,485.57,4,20.53,12.0,4,1,False,False
9614,Kenneth Cox,M,23,USA,2022-06-22,Silver,18,False,129.68852685791552,0.7679795424579539,717.93,4,22.82,16.0,4,0,False,False
9615,Nicholas Turner,F,37,Other,2020-05-17,Bronze,44,True,100.2430709543308,0.3465309330804103,282.84000000000003,9,10.51,18.0,10,1,False,False
9616,Christy Dennis,M,32,Asia,2021-02-20,Gold,34,True,193.04721974471963,0.6752232696877192,834.14,10,21.01,30.0,7,1,False,False
9617,Kelli Payne,F,19,EU,2019-11-21,Bronze,50,False,99.23528561652536,0.6235117836313795,329.89,6,21.61,12.0,7,1,False,False
9618,Gabrielle Page,M,28,Other,2020-02-13,Platinum,47,True,277.6627424677271,0.4616322457985884,1417.95,14,26.77,28.0,10,0,False,False
9619,Zachary Caldwell,F,54,Asia,2022-11-17,Bronze,13,False,102.42120944263634,0.5614496609742015,519.33,2,6.24,6.0,1,1,False,False
9620,Kristin Roberson,F,35,USA,2021-01-02,Bronze,36,False,83.7441036583474,0.4625307783232572,382.07,9,15.29,36.0,7,1,False,False
9621,Judy Brown,F,56,EU,2022-05-02,Gold,20,False,191.04823190657865,0.5021904243057276,826.5,13,11.07,39.0,16,1,False,False
9622,Stacy Chen,F,18,USA,2021-01-22,Silver,35,False,90.86381299943612,0.6129506118806697,426.78,5,21.83,15.0,5,0,False,False
9623,Christopher Velazquez,M,40,USA,2022-05-18,Silver,19,False,146.50948144393405,0.8816951367270367,475.99,12,14.34,24.0,9,0,False,False
9624,Paul Acosta,F,18,Asia,2021-01-06,Bronze,36,True,106.69718030022172,0.6446252404856097,433.33,4,11.99,12.0,4,0,False,False
9625,Amanda Novak,M,32,USA,2023-11-25,Gold,1,False,238.37101039524788,0.5371291991000612,336.82,11,20.48,33.0,9,1,False,False
9626,Jennifer Armstrong,M,39,USA,2022-10-02,Silver,15,False,184.42871138320493,0.7135547187955166,1051.47,8,22.56,32.0,10,0,False,False
9627,Lisa Wade,M,41,EU,2021-05-23,Bronze,31,False,92.45410263513008,0.2869240237857722,202.68,3,11.47,9.0,2,0,False,False
9628,Alejandro Weaver,F,25,Asia,2019-04-11,Gold,57,True,233.6241448527753,0.4393153342055997,612.77,26,9.36,52.0,24,0,False,True
9629,Nathan Harris,F,43,USA,2021-06-17,Silver,30,True,115.46622998875289,0.5100808501089988,529.41,12,16.59,48.0,10,0,False,False
9630,Sandra Lucas MD,F,27,USA,2019-11-09,Bronze,50,True,89.65296578137499,0.3442165892112933,90.76,6,17.79,18.0,4,0,False,False
9631,Eric Chang,M,31,USA,2020-03-20,Silver,46,False,198.6247596056003,0.4188445585737071,688.84,3,23.94,12.0,3,1,False,False
9632,Brandi Rodriguez,M,28,EU,2021-03-05,Silver,34,True,155.47258059426846,0.2516061742564796,721.39,8,18.65,16.0,9,0,False,False
9633,Sandra Lopez,F,21,USA,2020-10-20,Gold,38,True,209.3157629616665,0.3081875420911778,1148.92,10,24.62,30.0,7,0,False,False
9634,Kaitlyn Collier PhD,F,48,EU,2020-11-15,Bronze,38,True,96.43233936146,0.4632492051783733,139.79999999999998,4,13.59,16.0,4,1,False,False
9635,Alisha Williams,M,33,USA,2023-05-26,Silver,7,False,206.0630817272384,0.3589088227012385,594.4,9,12.16,18.0,9,1,False,False
9636,Joseph Brown,F,43,USA,2021-03-25,Silver,33,False,165.92496371004677,0.5631192887621352,526.0699999999999,8,22.26,24.0,6,0,False,False
9637,Nicole Butler,M,43,Other,2023-07-17,Bronze,5,False,129.69974419526096,0.540163042634102,310.12,1,14.24,2.0,1,0,False,False
9638,Pamela Walton,M,23,USA,2023-11-10,Bronze,1,False,88.16525605092822,0.5535613857658274,484.78000000000003,3,8.32,12.0,3,1,False,False
9639,Courtney Johnson,M,45,EU,2020-10-06,Silver,39,True,120.83284844916165,0.4243356153598606,354.28999999999996,13,27.75,39.0,14,0,False,False
9640,Rebecca Mccarthy,M,38,USA,2022-08-13,Silver,16,False,127.04404307654325,0.6623546986595846,296.65,10,4.02,30.0,10,0,False,False
9641,Stacy Robertson,M,22,EU,2020-01-28,Silver,47,True,168.87179785731385,0.5751145282567874,685.6,12,11.35,24.0,8,1,False,False
9642,Devon Moore,F,37,EU,2020-07-21,Gold,41,False,265.89669054720025,0.533678878999704,782.4399999999999,9,19.52,36.0,7,0,False,False
9643,Jessica Sharp,F,22,USA,2019-12-16,Silver,49,True,172.49838228993167,0.5349215034843846,1205.6399999999999,10,18.27,30.0,11,0,False,False
9644,Sharon Peck,M,49,USA,2022-05-24,Silver,19,False,176.3179679504247,0.4688703085574637,691.83,4,11.51,16.0,3,1,False,False
9645,Jason Brown,F,41,USA,2020-11-02,Bronze,38,False,103.45768823473163,0.6977812196457911,227.56,3,8.66,12.0,3,0,False,False
9646,Dustin Boyer,F,32,EU,2022-12-28,Bronze,12,False,74.53844280729326,0.6712495788864747,308.47,7,14.96,21.0,8,0,False,False
9647,Jennifer Alexander,M,45,Asia,2019-10-20,Silver,51,True,210.6983217376525,0.4452016869246172,751.47,5,15.08,20.0,4,0,False,False
9648,James Rhodes,F,18,EU,2022-08-05,Silver,17,False,169.92991607772595,0.5247391730322585,1039.8,7,16.4,14.0,6,0,False,False
9649,Kyle Moore,F,25,EU,2021-03-24,Silver,33,False,165.7016195537528,0.4405144211964035,252.31,8,29.01,32.0,5,0,False,False
9650,Zachary Nelson,M,30,USA,2019-12-17,Silver,49,True,176.2137441509156,0.8698327191318272,575.58,12,13.08,48.0,9,0,False,False
9651,Gregory Villarreal,M,55,USA,2022-04-07,Silver,21,False,98.58198986595562,0.4617167467556734,343.86,6,10.85,18.0,5,1,False,False
9652,Cheryl Cook,M,22,USA,2023-10-24,Bronze,2,False,89.97753503510164,0.6792935086100925,341.12,4,15.99,8.0,4,0,False,False
9653,Chase Lopez,F,18,USA,2022-04-17,Silver,20,False,168.65762653793976,0.9018900300310996,281.56,15,20.2,60.0,11,0,False,False
9654,Jennifer Frey,M,18,USA,2019-07-05,Bronze,54,False,97.10205102156868,0.547541674290376,535.78,8,5.01,24.0,7,1,False,False
9655,Daniel Bruce,F,42,EU,2023-11-06,Silver,1,False,147.70419413883582,0.2387147856465549,1326.16,8,10.41,32.0,6,1,False,False
9656,Tristan Scott,F,27,EU,2022-10-10,Silver,14,False,188.4428649494524,0.7265344955504929,727.06,8,6.86,32.0,6,1,False,False
9657,Timothy Farley,M,31,Other,2022-02-05,Silver,23,False,153.5182661297912,0.4232385856896999,299.56,8,19.37,24.0,9,1,False,False
9658,Adam Lozano,F,40,USA,2019-11-14,Bronze,50,True,147.56163888814635,0.3969479016706296,386.54,4,15.44,8.0,4,0,False,False
9659,Yvonne Murray,F,31,EU,2023-04-25,Bronze,8,False,99.18407258697518,0.7668911055050676,283.86,7,9.12,14.0,7,0,False,False
9660,Deanna Hodges,M,35,Asia,2023-12-20,Bronze,0,False,116.09874561252718,0.3047604474920916,256.73,5,13.18,15.0,5,1,False,False
9661,Crystal Miller,F,38,EU,2022-05-14,Silver,19,False,164.5211800090771,0.7151976014968185,573.13,9,16.74,27.0,9,1,False,False
9662,Bridget Hernandez,M,28,USA,2021-11-02,Bronze,26,True,88.51439826392661,0.4664301871432116,297.0,2,3.14,4.0,1,0,False,False
9663,Patrick Richardson,M,31,USA,2019-04-09,Bronze,57,True,79.3791298733598,0.2220529420902832,458.96,4,13.74,8.0,4,0,False,False
9664,Michael Gonzalez,M,35,USA,2019-10-18,Platinum,51,False,302.2252793834764,0.6326058661031569,598.72,18,21.59,36.0,19,1,False,False
9665,Laura Lucero,F,41,USA,2020-12-18,Bronze,36,True,138.41004122264255,0.1622508728280842,474.43,7,18.33,21.0,5,1,False,False
9666,Robert Pittman,F,25,Asia,2023-06-28,Bronze,6,False,92.12762456647704,0.4931210652692035,398.69,7,15.99,28.0,5,0,False,False
9667,Jennifer Glass,M,18,USA,2023-02-22,Silver,10,False,165.56685172299456,0.2548302833993639,533.7,6,21.09,12.0,4,1,False,False
9668,Timothy Lee,M,39,USA,2020-10-09,Silver,39,True,142.28551912092195,0.4507899922874072,850.72,8,13.97,32.0,7,0,False,False
9669,David Haney Jr.,M,42,Asia,2022-04-05,Silver,21,False,156.64680965060995,0.6045497740605393,339.84,8,4.99,32.0,8,0,False,False
9670,Heather Ross,F,35,Asia,2022-11-26,Silver,13,False,184.26036924747424,0.5633916634013889,583.4399999999999,14,26.9,42.0,15,0,False,False
9671,Patricia Hall,F,35,EU,2019-10-18,Bronze,51,True,102.29949269861044,0.5311985798005063,396.34000000000003,5,13.14,20.0,4,1,False,False
9672,Richard Bond,F,27,EU,2022-07-12,Bronze,17,False,87.69320343772253,0.6513872932397095,189.02,7,11.55,21.0,5,1,False,False
9673,Michael Lopez,F,38,USA,2021-11-06,Bronze,26,False,132.12087127660834,0.499994216748963,558.55,5,15.9,20.0,5,1,False,False
9674,Christine Johnson,F,41,USA,2021-05-17,Bronze,31,False,87.90171072118568,0.4675473050473507,369.69,3,10.62,9.0,2,0,False,False
9675,Michelle Summers,M,33,USA,2021-12-14,Silver,24,False,170.3019368103761,0.5427970421874506,853.55,11,18.12,22.0,7,0,False,False
9676,Michelle Brown,M,57,EU,2020-07-10,Bronze,42,False,70.18681874825359,0.4007629416770223,415.56,9,13.24,27.0,9,0,False,False
9677,Lauren Thomas,F,18,Other,2021-10-26,Silver,26,True,188.5415607301876,0.629422794076759,571.53,9,27.15,36.0,11,0,False,False
9678,Timothy Johnson,F,34,USA,2020-12-19,Silver,36,True,228.1396472014661,0.5105964910795828,674.23,6,17.96,12.0,5,1,False,False
9679,Alexandra Gonzalez,M,21,EU,2019-12-03,Bronze,49,True,99.45959125971709,0.6073669061745248,432.41999999999996,6,16.15,18.0,7,0,False,False
9680,Philip Vega,F,41,USA,2019-11-10,Bronze,50,True,79.4785710676247,0.473402600168396,310.08000000000004,3,14.51,12.0,2,1,False,False
9681,Kimberly Cochran,F,18,EU,2021-09-14,Bronze,27,True,115.3500111281612,0.5748472750948982,578.95,8,11.36,24.0,8,1,False,False
9682,Douglas Ross,M,19,USA,2020-11-15,Bronze,38,False,101.81699906991612,0.5997582611702877,220.43,5,14.09,20.0,6,0,False,False
9683,Angela Ward,F,26,USA,2021-08-16,Silver,28,True,214.2441921478652,0.1970877744617989,870.95,9,12.67,18.0,7,0,False,False
9684,Mr. Thomas Adams,F,35,Asia,2022-07-06,Gold,18,False,176.0315337293924,0.2808332011602348,517.85,17,24.5,34.0,18,0,False,False
9685,Brian Mills,M,27,EU,2020-07-14,Silver,42,True,109.8914248439273,0.416256226655635,250.17,11,20.99,22.0,9,1,False,False
9686,Lori Mullins,F,27,EU,2020-04-04,Silver,45,False,159.11339500043596,0.4803229030975655,1046.44,12,15.25,36.0,8,0,False,False
9687,Ashley Herring,M,31,USA,2020-11-13,Bronze,38,True,111.66646481778676,0.6913020067336884,243.78,5,11.27,20.0,6,0,False,False
9688,Janice Smith,M,30,USA,2020-11-27,Silver,37,True,126.93072032732206,0.568091076102891,227.62,7,15.29,14.0,7,0,False,False
9689,Lori Phillips,F,47,USA,2022-12-27,Silver,12,False,178.81471919037267,0.5784945906463682,532.04,7,18.47,14.0,7,0,False,False
9690,Heather Turner,M,39,Asia,2021-11-08,Bronze,26,False,101.11873004073196,0.7312576580881693,207.44,6,18.96,12.0,7,0,False,False
9691,Brianna Richardson,M,29,Other,2019-08-23,Gold,53,False,189.1670996071389,0.706410954483235,497.46999999999997,13,8.96,26.0,14,0,False,False
9692,Kimberly Walker,M,53,EU,2023-05-09,Bronze,7,False,110.89447303860229,0.3487238842462558,316.17,6,18.82,12.0,4,0,False,False
9693,Brooke Roberts,M,37,USA,2023-11-21,Silver,1,False,141.37194395206342,0.6849480947252025,411.44,8,16.41,24.0,10,0,False,False
