customer_id,name,gender,age,country,signup_date,customer_tier,months_since_signup,churned,CLV,next_purchase_prob
8582,Judith Glenn,F,34,Asia,2023-11-04,Silver,1,False,162.97776384089474,0.5180313077587084
8583,Antonio Hughes,M,40,Asia,2019-12-26,Silver,48,False,143.50668321167754,0.4667893165771706
8584,Frederick Finley,F,56,USA,2023-11-23,Silver,1,False,123.87771136625123,0.6316910324124888
8585,Tara Lloyd,F,28,EU,2019-11-05,Bronze,50,True,96.37600867941937,0.5102142446218393
8586,Mark Wilkinson,M,26,EU,2023-11-17,Bronze,1,False,103.26839802051757,0.4501708249536218
8587,Margaret Kennedy,F,21,Asia,2019-02-10,Bronze,59,True,116.33230587272575,0.5381060198833223
8588,Darren Thompson,F,44,Asia,2022-02-04,Silver,23,False,138.20576556444644,0.26780470816309315
8589,Jennifer Poole,F,24,EU,2019-02-01,Bronze,59,True,110.2708869799519,0.651900774695547
8590,Felicia Fischer,M,29,EU,2019-08-01,Silver,53,True,200.35484460600742,0.2740226173554302
8591,Dr. Zachary Peterson DDS,M,18,Asia,2021-12-07,Bronze,25,True,103.1641565480071,0.4004381541938553
8592,Douglas Ferguson,M,41,USA,2020-12-03,Bronze,37,False,60.81866898477558,0.4321212289963091
8593,Eric Marks,M,44,EU,2023-11-16,Bronze,1,False,100.97008378994174,0.5373961298189387
8594,Robert Anthony,F,41,Other,2021-09-25,Silver,27,True,147.15909827087765,0.7430382484108436
8595,Wanda Hughes,F,18,Asia,2020-11-27,Gold,37,True,194.94610119787515,0.6546884947380496
8596,Sarah Martin,F,39,EU,2021-10-16,Silver,26,True,102.12996262367832,0.27916072228650146
8597,Kristopher Allison,M,18,EU,2021-06-15,Gold,31,True,211.0587023259215,0.36712182213878064
8598,Heather Riley,M,33,USA,2023-11-23,Platinum,1,False,268.08661407466514,0.29007534103003574
8599,Rebekah Gutierrez,F,35,EU,2022-07-11,Silver,17,False,146.83406727915835,0.30500978191848904
8600,Brian Webb,M,36,EU,2021-05-22,Bronze,31,True,118.96007563452928,0.41148488867801347
8601,Kaitlyn Parker MD,M,38,EU,2023-11-18,Bronze,1,False,83.76948911798303,0.696460541531865
8602,Patrick Barnes,F,32,Asia,2019-11-21,Bronze,50,True,97.95211514085474,0.4631499637514442
8603,Jorge Tyler,M,18,Asia,2020-11-24,Platinum,37,True,287.86430117063435,0.4826230401510494
8604,James Ray,F,38,USA,2023-11-20,Bronze,1,False,96.6845527565926,0.5343328145738828
8605,George Harding,M,33,EU,2022-08-08,Bronze,17,False,91.125178462776,0.35907099761153294
8606,Olivia Carpenter,F,23,EU,2023-02-25,Gold,10,False,184.40266420443444,0.48938068409159374
8607,Deanna Jennings,F,18,EU,2023-10-24,Bronze,2,False,133.50124687553847,0.537019742277271
8608,Hannah Butler,M,48,USA,2019-05-06,Silver,56,True,137.31382637668025,0.868868435924284
8609,Jamie Lawrence,F,45,EU,2020-11-18,Silver,37,False,158.12157568865138,0.6385890863111275
8610,Tammy Finley,F,40,Asia,2020-07-08,Gold,42,True,204.19834137428492,0.7468971424929642
8611,Jennifer Robinson,F,26,EU,2022-11-20,Gold,13,False,202.91398821361312,0.5043442114491237
8612,Jason Kelley,M,18,Other,2020-08-17,Gold,41,False,219.2094827406844,0.5792680699976638
8613,Randall Ramos,F,40,Other,2019-09-05,Silver,52,False,131.01122678982858,0.5392335201377866
8614,Jesus Carlson,M,36,USA,2022-12-03,Bronze,13,False,128.0283367866744,0.2317079106142973
8615,Peter Harris,F,29,USA,2019-11-19,Silver,50,False,122.39837112941024,0.13064197729443333
8616,Samantha Thomas,F,44,Other,2019-10-07,Gold,51,True,193.41869979402952,0.3312783279675585
8617,John White,F,41,Other,2023-03-12,Bronze,9,False,76.26875102083704,0.6865213412978823
8618,Olivia Wallace,F,34,USA,2023-02-01,Bronze,11,False,117.94079410867295,0.44073678290300883
8619,Angela Potts,M,33,USA,2023-05-03,Bronze,8,False,81.57635274863935,0.6167709381792493
8620,Virginia Martinez,M,33,USA,2021-05-10,Silver,32,True,172.67099792060472,0.6956966296306825
8621,Jennifer Lopez,F,39,Other,2019-12-06,Bronze,49,True,105.29796107085795,0.3075193264108994
8622,Jennifer Rasmussen,F,24,USA,2020-04-16,Silver,45,True,155.2856657223408,0.7213849479273916
8623,Carol Harris,M,37,EU,2022-10-14,Bronze,14,False,122.32482293801141,0.32563513935319044
8624,Michael Parsons,M,23,Asia,2021-06-08,Bronze,31,False,87.90979257385709,0.4690437202571505
8625,Charles Jensen,F,46,USA,2023-11-06,Bronze,1,False,129.33989198187814,0.3380328705183509
8626,Darlene Gray,F,38,EU,2021-05-11,Silver,32,True,138.48075562059037,0.5355578603660685
8627,Robin Preston,M,26,USA,2021-07-04,Bronze,30,True,108.63419304992675,0.47572155026886165
8628,Tiffany Gray,M,33,Asia,2019-02-08,Bronze,59,True,96.13246696121833,0.6195548913081481
8629,Mrs. Cristina Stark,F,24,USA,2019-11-26,Gold,49,True,224.6895341406191,0.6499517790999012
8630,Gregg Anderson,F,48,EU,2020-12-05,Gold,37,True,159.89147811518473,0.7370282071185861
8631,Joshua Myers,F,49,EU,2022-04-10,Gold,21,False,204.28458306453425,0.61276503458641
8632,Linda Davis,M,39,USA,2022-01-22,Silver,23,False,150.54657691241442,0.6222237303027519
8633,Dana Baldwin,F,48,USA,2023-09-12,Gold,3,False,217.44266967064692,0.43277225176343703
8634,Richard Hensley,F,34,EU,2020-11-17,Silver,38,False,162.1641877750016,0.473304344930765
8635,Joseph Clayton,M,40,USA,2022-12-20,Platinum,12,False,248.36576529214182,0.5470945521030833
8636,Joseph Chan,F,45,Asia,2021-01-11,Bronze,36,True,126.12440199002273,0.31387727666601956
8637,Brian Nixon,F,32,Asia,2021-11-20,Bronze,25,True,98.84922123695364,0.6684920362129798
8638,Pamela Meyer,M,33,EU,2022-08-28,Bronze,16,False,114.60997363400664,0.4799308712498869
8639,Christopher Bell,F,42,EU,2021-04-12,Gold,33,True,149.56472076191395,0.5291488325884152
8640,Charles Pham,F,39,EU,2021-04-21,Silver,32,True,137.56005048916498,0.2722643196900829
8641,William Ortiz,F,25,Asia,2023-12-12,Bronze,0,False,121.57220029101936,0.44544446244315744
8642,Tracy Diaz PhD,F,18,EU,2021-11-17,Silver,25,False,199.0604806279353,0.6294020871706585
8643,Scott Bean,M,31,USA,2022-06-20,Gold,18,False,216.97319189749248,0.5629246505250245
8644,Marcia Griffin,M,18,USA,2019-12-27,Gold,48,True,196.47653413295552,0.6244329794461819
8645,Michael Williams,F,23,EU,2021-03-23,Silver,33,True,118.13214029723339,0.44939906419665576
8646,Tiffany Jackson,F,24,EU,2022-07-22,Silver,17,False,173.91865197963668,0.5193424858220783
8647,Benjamin Castillo,M,27,EU,2021-11-26,Bronze,25,True,106.13048950007641,0.48443571044995687
8648,Anna Novak,F,41,USA,2020-12-05,Bronze,37,True,52.93486610312131,0.5996746774072828
8649,Kristin Brandt,M,43,Asia,2023-09-27,Gold,3,False,130.68841368616208,0.539124476546176
8650,Tiffany Rowe,F,38,USA,2019-11-17,Silver,50,False,160.50798329435295,0.4425731227024164
8651,Kimberly Kennedy,M,39,USA,2021-12-24,Silver,24,False,125.03428170313958,0.11597887168028542
8652,Karen Gillespie,M,39,EU,2022-01-28,Bronze,23,False,79.20859263435602,0.5255808821353538
8653,Christina Salinas,F,18,USA,2019-06-05,Bronze,55,True,97.91901690608294,0.2482993362834216
8654,Robert Shaffer,F,33,EU,2021-03-13,Bronze,34,True,106.8640700755003,0.6033689297406083
8655,Rebecca Thompson,F,18,USA,2020-11-14,Silver,38,True,192.9131150159755,0.6247922198177631
8656,Kara Estrada,F,38,EU,2022-10-08,Silver,15,False,125.4774887948691,0.1573256798242076
8657,Eric Simmons,F,18,EU,2023-02-14,Gold,10,False,217.43234802069904,0.5449290235345768
8658,Philip Weaver,F,31,USA,2021-08-27,Silver,28,True,119.20174082386609,0.5412360677429819
8659,Kaitlin Smith,F,38,USA,2022-10-06,Bronze,15,False,90.09692854970486,0.5564148934570085
8660,Andrew Rose,F,21,Asia,2021-11-07,Bronze,26,True,103.77784857632176,0.31515583042381534
8661,Michael Hernandez,M,42,EU,2023-11-26,Gold,1,False,194.09409200847105,0.5715287803912515
8662,Michael Cross,F,38,EU,2020-02-10,Bronze,47,True,72.67666559380012,0.3111268550508902
8663,April Cummings,M,36,USA,2023-10-17,Silver,2,False,165.4036684373656,0.6035250156399126
8664,Edward Valentine Jr.,F,39,EU,2023-04-06,Silver,9,False,172.2371795936252,0.5650769821929391
8665,Jonathan Taylor,M,29,EU,2023-11-03,Bronze,1,False,147.18555903804008,0.45050693439206935
8666,Andrea Oneill,F,34,EU,2019-11-19,Bronze,50,True,104.43827477936242,0.5637194205306916
8667,Jason Baxter,F,33,Asia,2022-11-19,Bronze,13,False,103.47472758879383,0.35795446305350453
8668,Patrick Chan,Other,32,USA,2021-02-22,Bronze,34,False,106.06523267162643,0.4162077259129104
8669,Jared Becker,F,26,USA,2020-10-24,Silver,38,True,109.07511865096924,0.6746002883838349
8670,Donald Bryan,F,20,Asia,2021-11-28,Silver,25,False,111.13056794595136,0.6686931369976241
8671,Nathan Brown,M,29,Other,2019-04-03,Platinum,57,True,295.04339533756456,0.3353681835126462
8672,Pamela Carter,Other,29,USA,2020-11-03,Gold,38,True,108.1194016348523,0.4071334154999167
8673,Teresa Lopez,M,25,EU,2019-11-05,Bronze,50,True,77.38561032766826,0.41668094280997986
8674,Walter Romero,F,41,USA,2021-08-06,Silver,29,True,135.0727700161214,0.5093089742384852
8675,Steven Barker II,M,21,USA,2020-11-06,Silver,38,True,180.2643539436484,0.4798853738838051
8676,Maria Simmons,F,31,USA,2021-12-23,Bronze,24,False,105.18704343169065,0.6937709382709324
8677,Sharon Rogers,F,44,USA,2022-11-23,Platinum,13,False,208.92437253249,0.7300869580402977
8678,Brittany Taylor,F,42,Asia,2019-11-13,Silver,50,True,148.79179191249227,0.7704889341778853
8679,Mr. Matthew Peterson,F,45,EU,2022-10-27,Gold,14,False,223.33763408623452,0.8239149341818621
8680,Lisa Stevens,F,27,USA,2022-11-19,Platinum,13,False,342.8505575514785,0.26303573700554334
8681,Andrew Rodriguez,M,40,USA,2021-12-05,Silver,25,True,181.3652919431977,0.47165542216218537
8682,Lee Boone,F,22,Asia,2021-11-01,Bronze,26,True,123.96105427631326,0.3959228496062446
8683,Mr. Luis Bell,F,30,USA,2023-03-17,Silver,9,False,167.09710156038233,0.3653274960247805
8684,Amber Allison,M,31,EU,2023-02-02,Silver,11,False,164.61281362946096,0.7113151214771137
8685,Nathaniel Gomez,M,27,USA,2020-11-12,Silver,38,True,156.9766362767826,0.5631137302261617
8686,Michael Montes,M,29,EU,2021-06-28,Bronze,30,False,116.84761303324734,0.2616290187245317
8687,Aaron Adams,F,28,USA,2019-12-18,Bronze,49,False,84.2430904091526,0.8890253554741097
8688,Christina Woods,M,23,USA,2021-04-07,Gold,33,True,191.82329540242233,0.2276878778625978
8689,Christopher Blankenship,M,41,USA,2021-12-05,Platinum,25,True,258.0371673593279,0.44691634958244303
8690,Vincent Welch,M,31,USA,2022-11-19,Bronze,13,False,108.67095868388208,0.5131723173402284
8691,Frank Martinez,F,35,EU,2022-11-16,Gold,13,False,189.6461136536008,0.3302820895018651
8692,Daniel Munoz,F,34,EU,2023-05-23,Bronze,7,False,120.26877913162505,0.5825194462588643
8693,Douglas Martin,F,33,USA,2020-12-12,Gold,37,False,202.08946899927517,0.40735639851614414
8694,Richard Cook,F,33,USA,2020-11-19,Bronze,37,True,121.27040504221263,0.623450990169055
8695,Elizabeth Villarreal,M,29,EU,2021-02-19,Platinum,34,True,173.329136155041,0.5598434724552227
8696,Tracey Melendez MD,M,47,EU,2019-12-20,Silver,49,True,128.40528220492732,0.12436422342410075
8697,Samantha Aguilar,F,40,Other,2022-04-21,Bronze,20,False,118.76338368092799,0.2674557486059257
8698,Carlos Burke,M,33,EU,2019-05-15,Bronze,56,False,100.40647499312144,0.6273100008292243
8699,Kimberly Steele,M,28,EU,2022-11-24,Bronze,13,False,121.11749962487549,0.5606149273001424
8700,Matthew Farley,F,31,EU,2021-10-09,Silver,27,True,157.5270747821,0.3460987916568691
8701,Suzanne Luna,M,37,Other,2020-06-21,Gold,42,False,162.64584913898318,0.39960715548729897
8702,Thomas Hamilton,F,47,Asia,2021-12-08,Silver,25,True,203.803285072769,0.4868172325661292
8703,Karen Macias,M,19,USA,2022-06-19,Gold,18,False,173.46207059129677,0.19623207566799233
8704,Corey Torres,F,39,USA,2020-01-27,Silver,47,False,127.63078159209877,0.8407301788985384
8705,Grace Torres,M,44,USA,2019-12-07,Platinum,49,True,349.18135399067,0.3529409282951495
8706,Kelly Martin,M,18,EU,2019-07-19,Silver,54,False,122.65798090733982,0.5046183790953405
8707,Jamie Woods,M,31,Asia,2023-04-28,Bronze,8,False,74.13582583725677,0.7506039319191484
8708,Jared Dawson,F,22,EU,2019-12-12,Silver,49,False,126.97023938863914,0.4723847407936849
8709,Steven Delacruz,F,37,USA,2023-10-26,Bronze,2,False,116.40329580839236,0.5483029230317084
8710,Sandy Austin,M,29,Asia,2020-03-03,Platinum,46,True,428.374419770905,0.35645505045506476
8711,Pamela Perez,F,31,Asia,2021-11-04,Bronze,26,True,100.09771299766504,0.41775457629099777
8712,Maria Davidson,F,28,USA,2021-12-02,Bronze,25,True,85.51703044455267,0.36122308769596534
8713,John Lin,F,40,EU,2020-11-07,Bronze,38,True,124.69210341295933,0.6919537204277786
8714,Lori Le,F,35,EU,2020-04-22,Silver,44,True,131.54144686461512,0.3999032396155159
8715,Alexandra Jones,M,35,Asia,2022-02-27,Bronze,22,False,91.11720638329533,0.388530207207604
8716,Karen Woods,F,34,Asia,2019-08-03,Platinum,53,True,324.9951661623188,0.3708034946226576
8717,Shawn Sullivan,F,38,EU,2019-08-01,Bronze,53,False,122.82201629015269,0.5573715310945441
8718,Tracy Whitaker,M,30,EU,2019-08-12,Bronze,53,True,101.41039506636707,0.58722245754205
8719,Dennis Moore,M,50,Asia,2023-11-26,Bronze,1,False,92.90568184803982,0.20033226757416767
8720,Jason Greene,F,20,EU,2019-01-19,Bronze,60,True,146.42570666293904,0.5101740809751009
8721,Philip Robbins,F,18,USA,2022-11-20,Bronze,13,False,86.58616082871521,0.5452216484203316
8722,Ronald Villegas,F,18,Asia,2021-12-26,Bronze,24,False,88.80533624529475,0.7107652557003059
8723,Meghan Hernandez,Other,18,USA,2021-08-17,Bronze,28,False,92.23360253973111,0.3164353701662747
8724,Tony Wilson,F,39,USA,2023-10-24,Bronze,2,False,111.02278717523512,0.33181612727388454
8725,Robert Foster,M,38,Asia,2022-11-18,Bronze,13,False,90.65766725568983,0.5962302773268602
8726,Deanna Choi,M,45,Asia,2020-06-03,Silver,43,True,174.51769656345925,0.4908347784643344
8727,Kenneth French,M,22,EU,2021-11-13,Bronze,25,False,98.96400211019493,0.7068118328863126
8728,Madison Boyd,M,40,USA,2022-04-05,Bronze,21,False,93.61880282074604,0.6651950989841748
8729,Leroy Walker,M,33,USA,2020-02-25,Bronze,46,True,88.76013768927267,0.5418987733019716
8730,Lisa Mercer,F,34,USA,2023-11-22,Silver,1,False,149.24603928629753,0.4900569350878478
8731,Robert Martin,F,39,USA,2019-04-19,Bronze,57,True,108.94237739054249,0.4763854508692929
8732,Marcia Flowers,F,25,Asia,2022-11-19,Silver,13,False,148.94601226192623,0.49550235063588227
8733,Maria Morris,F,58,USA,2021-12-08,Platinum,25,False,313.95114081314733,0.5091218241890185
8734,Jason Steele,F,46,EU,2023-01-20,Bronze,11,False,84.49677418765539,0.7132058528648124
8735,Rebecca Miller,F,27,USA,2022-11-16,Bronze,13,False,85.68030704248017,0.19444454808714307
8736,Scott Smith,F,22,Other,2023-03-05,Bronze,10,False,99.9047152790009,0.4370816592797158
8737,Jeffrey Durham,M,32,USA,2020-11-04,Bronze,38,False,102.39159623408115,0.5307184767381543
8738,Julie Chan,M,34,USA,2022-06-27,Bronze,18,False,100.95558052259052,0.40957665235393487
8739,Adam Cortez,F,43,USA,2019-11-25,Bronze,49,True,88.19367942851937,0.4570856507045165
8740,Justin Andrews,M,21,EU,2020-02-16,Gold,47,True,202.91515342370298,0.4338233761488134
8741,Makayla Reynolds,F,35,EU,2019-10-24,Bronze,51,True,100.50827940735547,0.6954949068693342
8742,Jennifer Hancock,M,18,EU,2023-11-14,Bronze,1,False,97.57680410207125,0.4365304983842255
8743,Elizabeth Hayes,F,37,EU,2019-02-13,Silver,59,True,130.4339842836152,0.39187123000711094
8744,Ryan Thornton MD,Other,31,USA,2020-11-23,Bronze,37,True,110.38502704986433,0.6170780813504536
8745,Amy Morse,M,52,EU,2020-09-20,Bronze,39,True,99.76319601399943,0.4197712638516896
8746,David Morales,F,18,EU,2020-07-25,Silver,41,True,127.49241426076591,0.4747522129014977
8747,Charles Thornton Jr.,M,46,USA,2023-02-27,Bronze,10,False,97.50033828468764,0.33398879110349877
8748,Trevor Shepherd,M,18,USA,2021-11-08,Gold,26,True,176.6897620580602,0.439131431793949
8749,Kenneth Howell,M,19,USA,2023-06-24,Bronze,6,False,100.06312344865798,0.4947710187429808
8750,David Andrews,F,18,USA,2020-07-26,Silver,41,False,192.8478760441954,0.3102643719660879
8751,Destiny Nash,M,35,EU,2023-11-18,Silver,1,False,154.43612462458523,0.48498393670755846
8752,Megan Grimes,F,21,USA,2022-12-05,Bronze,13,False,104.0295060680108,0.576987491875675
8753,Melissa Thompson,M,19,USA,2022-07-06,Bronze,18,False,128.48648024195924,0.2012666291094124
8754,Michael Cook,M,35,USA,2021-11-06,Bronze,26,True,105.4214368430007,0.4021588409499368
8755,Ronald Mckenzie,F,37,Other,2023-03-25,Gold,9,False,217.34929566265293,0.8831004139093797
8756,Daniel Smith,M,33,Asia,2023-05-20,Silver,7,False,154.32991026070604,0.4693157511517466
8757,Mr. David Villanueva,M,31,USA,2022-12-23,Bronze,12,False,92.3052916128467,0.6708152191013447
8758,Amber Odom,M,51,USA,2020-06-25,Silver,42,True,163.44263875733645,0.49586105648088447
8759,Brian White,F,34,USA,2019-11-21,Silver,50,True,201.0649577560295,0.45050526412525865
8760,John King,F,41,EU,2020-09-27,Platinum,39,True,220.7493442814455,0.6400032462733867
8761,Kimberly Lee,M,34,USA,2021-03-22,Bronze,33,True,90.8558893527308,0.6795638719789534
8762,Brooke Allen,M,22,EU,2019-12-17,Gold,49,False,165.88007849884877,0.3661506066152771
8763,Frederick Jones,M,38,EU,2020-07-23,Bronze,41,True,85.17466000005487,0.3353492175488817
8764,David Anderson,M,26,Asia,2023-11-16,Gold,1,False,248.93747641462576,0.2947531237071968
8765,Allen Erickson,F,32,USA,2023-11-05,Bronze,1,False,96.83531408232767,0.36826571729060636
8766,Herbert Ferguson,F,36,Asia,2022-08-20,Bronze,16,False,114.45933635414133,0.6704372474543804
8767,Dr. Tyler Adams DVM,F,18,Asia,2023-05-03,Gold,8,False,173.31874218860455,0.5046789094321708
8768,Christian Woodard,M,18,USA,2023-02-01,Gold,11,False,174.20614040722197,0.677599501659672
8769,Megan Shah,F,42,USA,2021-12-05,Bronze,25,True,79.64623998436838,0.34498419249077317
8770,Benjamin Wheeler,F,26,USA,2019-11-03,Silver,50,True,193.3512821535056,0.34955410246186575
8771,Robert Foley,F,26,USA,2020-11-24,Bronze,37,True,115.50219437834767,0.4411353867593434
8772,David Owen,F,34,USA,2020-09-28,Bronze,39,False,78.98980328021956,0.5445293449043905
8773,John Black,F,29,EU,2021-05-16,Bronze,32,True,122.8453620959878,0.47902032303846237
8774,Sarah Short,F,37,EU,2019-12-16,Bronze,49,True,94.80999937526605,0.6046875888036332
8775,Stacey Berger,M,32,Other,2023-04-04,Silver,9,False,163.59653887565378,0.5621557563884414
8776,Patrick Daniel,F,34,USA,2021-10-03,Bronze,27,False,100.94023277099701,0.5731311643491461
8777,Tyler Huynh,M,25,Other,2023-01-12,Bronze,11,False,71.26756352346926,0.6027324539321333
8778,Lisa Baxter,F,34,USA,2020-12-17,Gold,37,True,166.89026880197412,0.6644469754720896
8779,Michael Garrison,F,44,Asia,2021-11-12,Bronze,26,True,127.07888221080941,0.1309578835696274
8780,Jon Martinez,F,27,USA,2021-07-10,Silver,30,False,178.17899373086038,0.49814708698545723
8781,Jessica Hall,M,42,USA,2021-07-02,Gold,30,False,159.1336333018839,0.6264066642955316
8782,Lynn Anderson,M,32,Asia,2020-12-10,Bronze,37,True,104.15968445773242,0.8785830525205605
8783,David Larsen,M,40,USA,2020-12-02,Bronze,37,True,95.70705424996403,0.48498027585490683
8784,Patrick Anderson,F,34,EU,2022-08-17,Silver,16,False,184.2586234440047,0.17035934088436466
8785,Megan Salas,F,32,EU,2020-10-24,Silver,38,True,143.8536981735478,0.7138021035273842
8786,Stephanie Moran,F,36,EU,2020-11-05,Silver,38,True,126.95505064886166,0.3173723851156166
8787,Carlos Sawyer,M,45,EU,2023-11-02,Silver,2,False,172.1126569309564,0.569092953516621
8788,Jeffrey Jones,F,35,Asia,2020-12-24,Gold,36,False,247.5641817051841,0.5806853849610162
8789,Christian Edwards,Other,37,USA,2019-11-14,Bronze,50,False,107.87082574313037,0.5189231140208734
8790,Janice Stokes,M,29,EU,2023-10-10,Silver,2,False,167.16306941445757,0.179962056854652
8791,Jennifer Griffin,F,48,Asia,2022-08-15,Bronze,16,False,76.096487936568,0.44552806997252214
8792,Elizabeth Jennings,F,39,USA,2019-02-05,Bronze,59,False,74.44164540099032,0.26457082797998016
8793,Jenny Durham,F,33,USA,2022-02-26,Bronze,22,False,73.00004708865171,0.5680599312214165
8794,Natasha Watkins,F,31,Asia,2021-03-14,Bronze,34,False,121.0158699469187,0.36723046233403533
8795,Blake Mitchell,M,42,EU,2021-02-21,Gold,34,True,184.5106913864567,0.1813793994081095
8796,Morgan Atkinson,F,26,EU,2021-09-18,Bronze,27,False,116.52600390259555,0.606743144245451
8797,Lindsay Washington,F,18,USA,2020-08-24,Bronze,40,False,87.99489932463695,0.3098960862165975
8798,Kathryn Garcia,F,33,EU,2020-01-13,Bronze,48,False,99.70913238785919,0.5201967656560574
8799,Amanda Lloyd,F,44,USA,2023-01-13,Bronze,11,False,83.88630170178607,0.3894609353374351
8800,Mary Cruz,F,48,EU,2019-09-03,Silver,52,True,140.17290468986067,0.6301858805505226
8801,Joseph Russell,F,31,Asia,2019-11-04,Silver,50,False,98.71258847982517,0.6239297402113981
8802,Michelle Gross,F,33,USA,2021-01-05,Gold,36,True,187.29412837032308,0.5356909457199126
8803,Robert Gomez,M,38,EU,2021-11-10,Silver,26,True,137.82165669277654,0.48388482346303724
8804,Kyle Kaiser,M,30,Other,2020-09-25,Silver,39,True,99.15275962964537,0.4338842796501156
8805,Mary Reyes,M,38,EU,2022-09-02,Bronze,16,False,108.49578189070498,0.31925648312224897
8806,Olivia Herrera MD,F,32,Asia,2019-04-24,Silver,57,False,167.22848742685895,0.4117764022703294
8807,Joseph Smith,Other,43,EU,2019-01-21,Bronze,60,True,86.75919791253578,0.5717585558106166
8808,Michelle Moore,M,40,Asia,2022-05-27,Platinum,19,False,227.6858105359114,0.7931902514386409
8809,Mark Spencer,M,41,USA,2019-09-09,Platinum,52,True,403.82407282082147,0.5856384651226422
8810,Terri Roberts,F,30,USA,2019-11-09,Gold,50,False,210.24650594422874,0.6072516238406257
8811,Corey Clark,F,52,USA,2020-06-10,Bronze,43,False,52.39963397130534,0.4838275806747388
8812,Albert Black,F,37,EU,2019-11-12,Bronze,50,True,91.43345849222789,0.5789400845449759
8813,Michelle Johnson,M,35,Asia,2021-12-15,Gold,24,False,173.93621114452827,0.1778221298512147
8814,Amber Ross,M,25,USA,2021-06-03,Silver,31,True,128.23662191063852,0.39171684172669063
8815,Stephen Wolf,F,32,EU,2023-09-28,Silver,3,False,182.7655845587817,0.6055502291184196
8816,Virginia Watson,M,34,Asia,2020-08-09,Bronze,41,False,105.05908714530412,0.6082398879983957
8817,Hannah Campbell,M,25,EU,2020-01-07,Gold,48,True,225.4123261405013,0.41849775505615633
8818,Jennifer Snow,M,30,USA,2021-08-25,Silver,28,True,145.862816231998,0.3037444170356025
8819,John Elliott,M,31,EU,2020-08-23,Bronze,40,True,117.06703038584557,0.489350542583518
8820,Jamie Robertson,M,33,USA,2020-11-16,Gold,38,False,185.06786416044682,0.43483222011494305
8821,Jaime Oneill,F,18,USA,2023-12-24,Bronze,0,False,104.6569243944981,0.6410922009835809
8822,John Garcia,M,31,Other,2022-10-04,Silver,15,False,164.61908204377767,0.6054957447332124
8823,Hector Williams,M,29,USA,2019-12-14,Bronze,49,True,87.54143961329953,0.7323523634923683
8824,Rebecca Nicholson,F,32,USA,2023-11-05,Silver,1,False,87.1019640416994,0.6665683887944587
8825,Eric Howe,F,43,Asia,2022-11-16,Bronze,13,False,66.13592878773953,0.4588843701070681
8826,Anthony Garrett,F,53,USA,2019-01-28,Bronze,59,True,146.23809999409167,0.5522965535863174
8827,Kevin Thomas,F,39,EU,2021-11-22,Silver,25,True,169.53371570066943,0.8051618488683194
8828,Brandy Moreno,F,20,USA,2022-12-20,Bronze,12,False,113.96376189821248,0.439945954024335
8829,Jessica Chang,F,29,USA,2019-06-14,Gold,55,True,256.8591158734321,0.5262391939614284
8830,Randy Warner,F,38,USA,2023-11-13,Bronze,1,False,77.50182876962921,0.4993431434164599
8831,Mr. Michael Garcia,F,37,USA,2019-11-24,Gold,49,True,171.02782633098136,0.5024905059981398
8832,Justin Rodriguez DDS,F,42,EU,2020-10-14,Bronze,39,True,77.90415208000698,0.36888466322173163
8833,Ashley Campbell,M,32,Asia,2019-12-05,Silver,49,False,220.69759239921416,0.6962655533656785
8834,Mr. Samuel Thomas,F,29,EU,2021-09-19,Bronze,27,True,80.04325910236528,0.3624226490304756
8835,Brenda Brooks,F,50,Other,2023-05-17,Bronze,7,False,125.08495076077962,0.7787088038555436
8836,Gabrielle Johnson,F,33,USA,2022-12-01,Silver,13,False,130.2328254212059,0.7458066407097894
8837,Glenn Lawrence,M,22,EU,2019-12-24,Bronze,48,True,101.7059884802559,0.5376341923274606
8838,Wyatt Cortez,M,47,EU,2023-05-19,Platinum,7,False,376.2188778833919,0.50084582183894
8839,Laurie Pierce,F,18,Other,2021-06-11,Bronze,31,True,105.71985670542415,0.3834534788237213
8840,Ryan Morales,M,18,USA,2022-11-10,Gold,13,False,194.73399975978435,0.5106422735759621
8841,Joseph Mendoza,F,40,EU,2019-11-04,Silver,50,True,218.05141893910348,0.6620157561416785
8842,Brent Lewis,F,42,Asia,2021-06-23,Silver,30,True,94.98270021605737,0.3973651918590019
8843,Ricky Campbell,F,37,USA,2020-10-17,Bronze,39,True,81.11841891507632,0.7201822902124723
8844,Patricia Brown,F,19,Asia,2023-11-22,Bronze,1,False,93.80779774985692,0.653758663898595
8845,Bobby Walker,F,32,USA,2023-09-17,Bronze,3,False,120.88554865011052,0.48408401064518863
8846,Eric Giles,F,30,Asia,2019-11-16,Silver,50,True,134.89113928594665,0.6194147603083316
8847,Mrs. Valerie Ramirez,F,27,Other,2021-04-19,Silver,32,True,179.0314905975421,0.3631110571014099
8848,Keith Nixon,F,47,EU,2022-12-20,Silver,12,False,98.32721437928066,0.484547759946829
8849,William Gutierrez,Other,22,EU,2022-08-27,Gold,16,False,245.9313490011039,0.8325445195494579
8850,Jose Crawford,F,36,USA,2022-04-14,Bronze,20,False,117.87132249296914,0.6791109602563582
8851,Brett Obrien,F,44,Other,2022-01-23,Bronze,23,False,78.50504224589754,0.5747446620856639
8852,Charles Moore,M,36,EU,2019-11-16,Bronze,50,True,99.3101091636066,0.5103428566196632
8853,Lynn Brown,M,45,USA,2019-11-02,Gold,50,True,189.22365938574282,0.4888677765387451
